n;rounds;depth;time
3600;85;82;0.000824616
3600;82;79;0.000834063
3600;65;62;0.000892001
3600;84;83;0.000835385
3600;72;69;0.000862857
3600;88;85;0.000838301
3600;79;76;0.000834073
3600;66;65;0.000817342
3600;82;81;0.000830887
3600;63;60;0.000832109
3600;88;87;0.000850554
3600;91;88;0.000835285
3600;92;91;0.000832861
3600;86;85;0.000815408
3600;90;87;0.000842469
3600;67;64;0.00101348
3600;81;78;0.000845234
3600;58;55;0.000841577
3600;75;72;0.000849462
3600;81;78;0.000845304
3600;76;73;0.000852758
3600;66;63;0.000827451
3600;74;71;0.000857307
3600;81;78;0.000842569
3600;83;80;0.000849723
3600;65;62;0.000844092
3600;73;70;0.000841407
3600;66;63;0.0008486
3600;72;69;0.000835015
3600;78;75;0.000842499
3600;58;54;0.000850885
3600;76;73;0.000846276
3600;79;76;0.000908062
3600;59;56;0.000839112
3600;75;72;0.00083227
3600;93;90;0.000834043
3600;66;63;0.000867126
3600;76;73;0.000858569
3600;82;79;0.000853559
3600;83;80;0.000839032
3600;78;75;0.000837319
3600;69;66;0.00082664
3600;78;75;0.00085404
3600;73;70;0.000837059
3600;81;78;0.000862897
3600;83;81;0.000908252
3600;86;84;0.000874729
3600;68;66;0.000840795
3600;64;62;0.000850574
3600;81;79;0.000844673
3600;83;81;0.000887052
3600;78;76;0.000840065
3600;81;79;0.000839753
3600;105;103;0.000845684
3600;83;81;0.000848089
3600;85;83;0.000856756
3600;83;81;0.000943453
3600;100;98;0.000889232
3600;80;78;0.000840685
3600;82;80;0.000834144
3600;82;80;0.000846135
3600;82;80;0.000847609
3600;84;82;0.00084862
3600;68;66;0.000858488
3600;76;74;0.000846296
3600;84;82;0.000836978
3600;83;81;0.000830887
3600;82;80;0.000840134
3600;81;79;0.000897863
3600;81;79;0.00086426
3600;81;79;0.000846095
3600;103;101;0.000844844
3600;105;103;0.000833141
3600;96;94;0.000840195
3600;89;87;0.001291821
3600;104;103;0.000924883
3600;86;85;0.000844893
3600;87;86;0.000844813
3600;77;76;0.000831529
3600;84;83;0.000849111
3600;75;74;0.000892703
3600;85;84;0.000849843
3600;84;83;0.000849121
3600;63;62;0.000838
3600;80;79;0.000839323
3600;84;83;0.00083737
3600;102;101;0.000911768
3600;87;86;0.000844312
3600;100;99;0.000847338
3600;73;72;0.000858058
3600;91;90;0.00084322
3600;89;88;0.000825136
3600;69;68;0.000855794
3600;88;87;0.000845014
3600;71;70;0.000874058
3600;82;81;0.000839052
3600;94;93;0.000839764
3600;80;79;0.000839624
3600;86;85;0.000828432
3600;78;77;0.00083817
3600;84;83;0.000850164
3600;99;98;0.000844482
3600;79;78;0.000836477
3600;95;94;0.000864971
3600;85;84;0.000832981
3600;67;65;0.000915887
3600;54;51;0.000842098
3600;69;66;0.000867395
3600;49;46;0.000833021
3600;48;45;0.000835236
3600;55;52;0.000838591
3600;51;49;0.000842078
3600;59;56;0.00083782
3600;54;51;0.00083239
3600;50;48;0.000826178
3600;54;52;0.000837129
3600;53;51;0.000940263
3600;42;39;0.000841998
3600;60;57;0.000856084
3600;55;52;0.000830817
3600;49;46;0.000821179
3600;45;43;0.000838041
3600;49;46;0.000844483
3600;57;54;0.000833261
3600;56;54;0.00085863
3600;49;46;0.000830366
3600;54;52;0.000835516
3600;44;42;0.00082194
3600;47;45;0.000843671
3600;53;50;0.000856495
3600;56;53;0.000843831
3600;47;45;0.000830567
3600;54;51;0.000828282
3600;61;59;0.000825527
3600;67;64;0.00086456
3600;78;77;0.000936976
3600;120;119;0.000941414
3600;90;89;0.000842709
3600;125;124;0.000865553
3600;88;87;0.000831358
3600;109;108;0.000863809
3600;110;109;0.000840555
3600;87;86;0.00084283
3600;110;109;0.000845885
3600;98;97;0.000849262
3600;87;86;0.000858318
3600;78;77;0.000839222
3600;111;110;0.000836588
3600;114;113;0.000852258
3600;103;102;0.000845664
3600;74;73;0.000858068
3600;90;89;0.000852808
3600;104;103;0.000838842
3600;98;97;0.000826409
3600;116;115;0.000861104
3600;77;76;0.000840575
3600;86;85;0.000850073
3600;119;118;0.00086484
3600;90;89;0.000851977
3600;71;69;0.000856956
3600;104;103;0.000828944
3600;108;107;0.000855884
3600;107;106;0.000838121
3600;104;103;0.00084311
3600;91;90;0.000844984
3600;87;86;0.000919594
3600;62;61;0.000860834
3600;60;58;0.000902631
3600;92;91;0.000850635
3600;79;78;0.000849291
3600;78;77;0.000865372
3600;77;76;0.000846367
3600;72;71;0.000874128
3600;75;74;0.000875511
3600;76;75;0.000841146
3600;80;79;0.00083777
3600;81;80;0.000844884
3600;82;81;0.000852628
3600;66;65;0.000864059
3600;66;65;0.000846196
3600;74;73;0.000837139
3600;69;68;0.000847248
3600;78;77;0.000849602
3600;64;62;0.000844834
3600;79;78;0.000894316
3600;63;62;0.000850294
3600;65;64;0.000849051
3600;97;96;0.000825978
3600;69;68;0.000859661
3600;64;63;0.000868197
3600;64;63;0.000845745
3600;94;93;0.000843541
3600;64;63;0.000838782
3600;62;61;0.000828744
3600;71;70;0.000849131
3600;71;69;0.000910266
3600;76;74;0.000853669
3600;74;72;0.000870872
3600;67;65;0.000844603
3600;67;65;0.000842318
3600;73;71;0.000846136
3600;72;70;0.000846998
3600;74;71;0.000895348
3600;72;70;0.000861174
3600;81;79;0.000853109
3600;68;66;0.000866113
3600;67;65;0.000827391
3600;71;69;0.000840204
3600;63;61;0.000841668
3600;64;62;0.000861404
3600;61;59;0.000852538
3600;90;88;0.000861855
3600;67;65;0.000850935
3600;76;73;0.000834765
3600;86;84;0.000847298
3600;71;69;0.000840305
3600;68;66;0.000850564
3600;69;67;0.000857186
3600;71;68;0.000836959
3600;77;75;0.000828473
3600;69;67;0.000893294
3600;72;70;0.000839483
3600;73;70;0.000865142
3600;83;81;0.000866293
3600;86;83;0.000849683
3600;85;83;0.001026334
3600;102;99;0.000842368
3600;132;130;0.000848721
3600;78;75;0.000856916
3600;75;72;0.000839463
3600;109;107;0.000877004
3600;85;82;0.000831448
3600;92;89;0.000827191
3600;134;131;0.000837419
3600;105;103;0.000833702
3600;129;126;0.000842358
3600;119;117;0.000836177
3600;84;81;0.000858168
3600;108;105;0.000829324
3600;119;116;0.000840646
3600;105;102;0.000836648
3600;98;95;0.00086998
3600;104;102;0.001140959
3600;108;105;0.001116152
3600;103;101;0.000884458
3600;94;91;0.00086979
3600;107;104;0.000842198
3600;116;113;0.000834625
3600;124;121;0.000828492
3600;108;105;0.000841037
3600;132;129;0.000842459
3600;117;115;0.000840425
3600;113;111;0.000846446
3600;111;108;0.000850584
3600;107;104;0.00082126
3600;92;90;0.000905787
3600;96;93;0.000847008
3600;131;129;0.000872475
3600;129;126;0.000850604
3600;129;127;0.00083788
3600;99;97;0.000910156
3600;108;105;0.00084821
3600;111;109;0.000843561
3600;95;92;0.000838531
3600;118;115;0.000859621
3600;78;76;0.000889126
3600;107;105;0.000842128
3600;108;105;0.000823043
3600;114;111;0.000842629
3600;85;83;0.000835726
3600;80;78;0.000844453
3600;112;109;0.000888455
3600;117;114;0.000847158
3600;99;97;0.000843821
3600;118;115;0.000823413
3600;98;96;0.00084335
3600;104;101;0.00084835
3600;99;97;0.000840165
3600;127;125;0.000840064
3600;108;105;0.000900924
3600;127;125;0.001057757
3600;111;108;0.000978093
3600;114;111;0.000845935
3600;112;109;0.000907711
3600;106;104;0.000845314
3600;79;78;0.000877424
3600;119;117;0.000799759
3600;98;96;0.000783328
3600;88;86;0.000844523
3600;98;96;0.000794879
3600;93;91;0.000791102
3600;118;117;0.000792015
3600;82;81;0.000792234
3600;106;105;0.000787907
3600;101;100;0.000843591
3600;77;75;0.00079483
3600;102;101;0.000790221
3600;99;97;0.000781084
3600;87;85;0.000791974
3600;73;71;0.000807393
3600;93;91;0.000791023
3600;93;92;0.000772448
3600;89;87;0.000812292
3600;107;106;0.000810629
3600;102;101;0.000794639
3600;74;72;0.000814075
3600;83;82;0.000778349
3600;107;106;0.000830937
3600;84;82;0.000793738
3600;98;97;0.000796633
3600;106;104;0.000791774
3600;102;101;0.000785642
3600;97;95;0.000787686
3600;96;95;0.000803977
3600;92;90;0.000798686
3600;82;81;0.001043465
3600;82;81;0.00100307
3600;78;75;0.000884167
3600;88;85;0.00096071
3600;91;90;0.001031864
3600;69;68;0.001001838
3600;93;92;0.001003701
3600;91;90;0.0008964
3600;86;85;0.00094948
3600;102;101;0.001011626
3600;71;70;0.000902711
3600;91;88;0.000825517
3600;73;72;0.000893103
3600;80;77;0.000849341
3600;85;84;0.001014682
3600;82;79;0.000839213
3600;85;84;0.000856174
3600;109;106;0.000974907
3600;79;78;0.001007708
3600;79;76;0.001021856
3600;94;93;0.001012758
3600;86;83;0.000890228
3600;99;96;0.000840886
3600;93;92;0.000849302
3600;58;57;0.000895979
3600;90;89;0.000969778
3600;89;86;0.000862857
3600;102;101;0.001007168
3600;87;86;0.00090183
3600;87;84;0.000846055
3600;83;79;0.000943288
3600;80;76;0.00086987
3600;71;67;0.000887042
3600;68;64;0.000835196
3600;70;67;0.000894386
3600;86;83;0.000844463
3600;70;66;0.000863578
3600;86;83;0.000872155
3600;74;70;0.000837259
3600;66;62;0.000826499
3600;73;69;0.000879889
3600;82;79;0.000849622
3600;62;58;0.000849322
3600;82;78;0.000837229
3600;75;72;0.000839474
3600;75;71;0.000853179
3600;72;68;0.00083261
3600;63;59;0.000855463
3600;64;60;0.000844763
3600;72;69;0.000840635
3600;95;91;0.000845815
3600;81;78;0.000836948
3600;98;94;0.000858279
3600;87;84;0.000832831
3600;61;57;0.000836056
3600;76;72;0.000840515
3600;72;68;0.000843541
3600;74;70;0.00086425
3600;86;82;0.000825537
3600;73;69;0.000834995
4100;88;87;0.001027075
4100;103;102;0.001104911
4100;90;87;0.0009392
4100;95;94;0.000984285
4100;96;95;0.00098184
4100;68;65;0.001133143
4100;98;97;0.001091696
4100;85;84;0.000948939
4100;104;103;0.000985958
4100;66;63;0.001610779
4100;101;100;0.001155555
4100;76;75;0.001131912
4100;79;76;0.00119519
4100;75;74;0.001169482
4100;85;82;0.001117264
4100;98;97;0.001959873
4100;94;93;0.001153762
4100;81;80;0.001148252
4100;94;91;0.001833075
4100;79;76;0.001287824
4100;94;91;0.001138243
4100;109;108;0.000960711
4100;102;101;0.001135347
4100;77;74;0.001084864
4100;105;102;0.000969527
4100;106;105;0.00096048
4100;100;97;0.001085124
4100;73;72;0.000969907
4100;93;92;0.001124648
4100;104;103;0.00118452
4100;97;94;0.001032885
4100;108;106;0.000943308
4100;95;92;0.000945071
4100;104;102;0.000924703
4100;92;89;0.000953217
4100;96;94;0.000942156
4100;94;91;0.000964437
4100;102;100;0.000942196
4100;106;104;0.000932508
4100;112;110;0.000941354
4100;84;81;0.001062632
4100;106;103;0.001601261
4100;91;88;0.001122684
4100;109;107;0.000970549
4100;97;94;0.000948558
4100;82;80;0.000953307
4100;91;88;0.000946884
4100;86;84;0.000946314
4100;105;102;0.000958065
4100;117;115;0.000936765
4100;79;76;0.000943919
4100;90;87;0.000948298
4100;91;88;0.000945171
4100;84;81;0.000947165
4100;103;101;0.000973515
4100;96;93;0.000950652
4100;97;94;0.000975187
4100;102;100;0.000974656
4100;77;75;0.000947596
4100;88;85;0.000945092
4100;93;91;0.001022376
4100;73;71;0.000945021
4100;65;63;0.000960991
4100;82;80;0.000954038
4100;59;57;0.000947746
4100;87;85;0.000912891
4100;82;80;0.000961071
4100;78;76;0.000970299
4100;82;80;0.000945652
4100;74;72;0.00094978
4100;55;53;0.000938439
4100;88;86;0.000989565
4100;77;75;0.000945842
4100;81;79;0.000945492
4100;84;82;0.000939832
4100;65;63;0.000948067
4100;87;85;0.000996187
4100;69;67;0.000949209
4100;85;83;0.000947626
4100;93;91;0.000946554
4100;86;84;0.000952214
4100;75;73;0.000959188
4100;67;65;0.000947776
4100;78;76;0.000943218
4100;77;75;0.000934942
4100;68;66;0.000943989
4100;90;88;0.000929221
4100;91;89;0.000980548
4100;59;57;0.000934872
4100;77;75;0.000941915
4100;97;94;0.001004553
4100;73;71;0.000952385
4100;94;92;0.000937236
4100;105;103;0.000945141
4100;86;83;0.000998932
4100;87;84;0.000957364
4100;86;83;0.000942076
4100;103;101;0.000930013
4100;88;85;0.00095508
4100;105;102;0.000932518
4100;91;89;0.000941073
4100;88;85;0.000940373
4100;70;67;0.000938278
4100;87;85;0.000945252
4100;87;84;0.000938078
4100;82;79;0.00097619
4100;99;97;0.000940322
4100;100;97;0.000964257
4100;82;79;0.000945512
4100;89;86;0.000938259
4100;97;95;0.000966331
4100;75;72;0.000951423
4100;94;91;0.000932688
4100;97;94;0.000933109
4100;78;75;0.000936355
4100;102;100;0.00092872
4100;70;68;0.000993282
4100;87;84;0.000934632
4100;92;89;0.000949098
4100;96;93;0.000943138
4100;82;81;0.001007018
4100;84;83;0.000948708
4100;75;74;0.000953938
4100;74;70;0.000943638
4100;67;63;0.000945432
4100;85;81;0.000940473
4100;74;73;0.000981369
4100;69;68;0.000946844
4100;80;79;0.0009661
4100;67;65;0.000925074
4100;64;62;0.000947666
4100;73;69;0.000953246
4100;71;69;0.000941775
4100;67;66;0.000949379
4100;85;84;0.000971571
4100;63;62;0.000941304
4100;94;90;0.000941294
4100;67;63;0.000938439
4100;69;67;0.000935593
4100;79;75;0.000955421
4100;76;75;0.000953186
4100;62;61;0.000938909
4100;87;86;0.00094946
4100;72;68;0.000950341
4100;93;89;0.001120309
4100;82;81;0.001055108
4100;80;76;0.000943237
4100;74;72;0.000994433
4100;72;70;0.000941054
4100;91;90;0.000942366
4100;93;92;0.000993081
4100;106;105;0.000945842
4100;93;92;0.000961282
4100;97;96;0.00093917
4100;66;65;0.000984415
4100;70;69;0.000947506
4100;87;86;0.000942476
4100;95;94;0.000940002
4100;89;88;0.000939771
4100;77;76;0.000945132
4100;105;104;0.000968805
4100;85;84;0.000930343
4100;89;88;0.000963436
4100;109;108;0.000973023
4100;82;81;0.000946013
4100;78;77;0.001484052
4100;69;68;0.001028247
4100;88;87;0.000969477
4100;95;94;0.000948437
4100;109;108;0.00094423
4100;106;105;0.000939451
4100;80;79;0.000941194
4100;105;104;0.000970779
4100;76;75;0.000954479
4100;73;72;0.000932999
4100;93;92;0.000935533
4100;81;80;0.000938759
4100;81;80;0.00092891
4100;107;106;0.000957675
4100;88;87;0.000965951
4100;101;99;0.000994113
4100;100;98;0.000950812
4100;62;60;0.000940703
4100;67;65;0.000939711
4100;87;85;0.000979676
4100;100;98;0.000942677
4100;79;77;0.000954428
4100;86;84;0.000941204
4100;68;66;0.000938199
4100;84;82;0.001006075
4100;99;97;0.000940563
4100;72;70;0.000934512
4100;97;95;0.000939881
4100;75;73;0.000940022
4100;70;68;0.000936415
4100;78;76;0.000966561
4100;93;91;0.00093378
4100;94;92;0.000955019
4100;81;79;0.000937246
4100;74;72;0.000943398
4100;102;100;0.000937637
4100;78;76;0.000940202
4100;91;89;0.000960019
4100;83;81;0.000938038
4100;79;77;0.000940503
4100;89;87;0.000959157
4100;82;80;0.000943909
4100;73;71;0.000935434
4100;90;88;0.000959378
4100;94;92;0.000936164
4100;93;89;0.001015032
4100;97;94;0.000980638
4100;94;91;0.00094457
4100;70;66;0.00094971
4100;69;65;0.000956493
4100;83;80;0.000961542
4100;68;64;0.000940302
4100;97;94;0.000949349
4100;57;54;0.000940613
4100;67;64;0.000934792
4100;69;65;0.000936555
4100;89;85;0.000945782
4100;90;87;0.000938048
4100;70;66;0.000935453
4100;77;73;0.0009391
4100;80;76;0.001010353
4100;92;88;0.000956072
4100;105;102;0.000940773
4100;85;82;0.000937447
4100;78;74;0.000943348
4100;71;67;0.000952295
4100;80;77;0.000971841
4100;90;86;0.000949149
4100;88;85;0.000943007
4100;81;77;0.000940101
4100;98;95;0.000966191
4100;89;86;0.000954519
4100;89;85;0.000944751
4100;78;74;0.000951683
4100;79;75;0.000933269
4100;69;68;0.001000445
4100;81;80;0.000947396
4100;85;82;0.000944159
4100;80;79;0.000936626
4100;89;88;0.000948598
4100;92;91;0.000965148
4100;63;60;0.000932798
4100;96;95;0.000941073
4100;74;73;0.001395505
4100;66;65;0.00107257
4100;94;93;0.000967293
4100;96;95;0.000953357
4100;93;92;0.000943087
4100;75;74;0.000967634
4100;83;82;0.00094981
4100;69;66;0.000936926
4100;81;80;0.000944721
4100;74;73;0.000898754
4100;66;63;0.000937176
4100;65;62;0.000986038
4100;78;77;0.000937888
4100;92;91;0.000939671
4100;91;90;0.000946624
4100;83;82;0.000971421
4100;72;71;0.001198266
4100;73;72;0.001159513
4100;80;79;0.001173049
4100;76;75;0.000954569
4100;86;85;0.000972032
4100;100;99;0.000977452
4100;111;110;0.00101905
4100;87;83;0.000979897
4100;98;97;0.000937887
4100;89;88;0.000939551
4100;123;122;0.000961092
4100;113;112;0.000947525
4100;80;79;0.000935743
4100;119;118;0.000947716
4100;92;88;0.000941264
4100;120;116;0.000945101
4100;114;110;0.00092338
4100;123;119;0.000942667
4100;112;108;0.000940583
4100;109;105;0.000935934
4100;128;127;0.001006096
4100;115;114;0.000937076
4100;91;90;0.000934782
4100;107;103;0.000932207
4100;114;110;0.000970419
4100;119;118;0.000944219
4100;120;119;0.000942106
4100;93;92;0.00094422
4100;99;98;0.000945051
4100;115;111;0.000956703
4100;78;74;0.000942256
4100;107;106;0.000968635
4100;108;104;0.000942086
4100;111;107;0.000940843
4100;113;109;0.00093868
4100;112;108;0.000943378
4100;87;85;0.001017446
4100;78;77;0.000932267
4100;115;114;0.000943208
4100;106;104;0.000942817
4100;87;85;0.000947926
4100;97;95;0.000925374
4100;87;85;0.000935433
4100;91;90;0.000937427
4100;93;92;0.001018548
4100;71;70;0.00095521
4100;100;98;0.000975809
4100;72;70;0.000943348
4100;95;93;0.000938589
4100;110;108;0.00093403
4100;92;90;0.000962504
4100;115;114;0.000975849
4100;78;76;0.000940102
4100;90;88;0.00094974
4100;87;85;0.000946013
4100;77;76;0.000959188
4100;90;89;0.000945913
4100;110;108;0.000953958
4100;104;103;0.000944289
4100;68;66;0.000936966
4100;108;106;0.000952265
4100;83;81;0.000961161
4100;78;76;0.000922538
4100;100;98;0.000946453
4100;81;80;0.000939942
4100;121;120;0.000941424
4100;83;82;0.001014502
4100;71;70;0.001220758
4100;69;66;0.000967844
4100;77;76;0.000947485
4100;93;90;0.000950582
4100;109;108;0.000942817
4100;92;91;0.000967343
4100;80;79;0.000942887
4100;70;67;0.00094437
4100;87;86;0.000936866
4100;83;82;0.000949529
4100;72;71;0.000970238
4100;103;100;0.000933459
4100;92;89;0.000934191
4100;84;83;0.000931997
4100;84;83;0.000933469
4100;69;68;0.000943297
4100;93;92;0.00095495
4100;90;87;0.000942707
4100;105;104;0.000933259
4100;78;77;0.000938108
4100;78;77;0.000937327
4100;93;90;0.000955511
4100;91;90;0.000940011
4100;91;90;0.000942987
4100;71;70;0.000937206
4100;97;94;0.000940283
4100;66;65;0.000979916
4100;84;83;0.000953627
4100;77;76;0.000935433
4100;96;95;0.001005664
4100;78;77;0.000945512
4100;78;77;0.00093941
4100;85;84;0.000967302
4100;80;79;0.000938499
4100;112;111;0.00094423
4100;82;81;0.000946494
4100;65;63;0.000938799
4100;97;96;0.001032415
4100;83;82;0.000945583
4100;109;108;0.000947054
4100;103;102;0.000941815
4100;85;84;0.000950531
4100;92;90;0.00095517
4100;79;78;0.000958397
4100;107;106;0.000950902
4100;109;108;0.000948357
4100;85;84;0.000958196
4100;93;92;0.000941855
4100;91;90;0.001005234
4100;91;90;0.001055548
4100;95;94;0.000939631
4100;99;98;0.000954649
4100;89;88;0.000975999
4100;79;78;0.00094437
4100;89;88;0.000931957
4100;94;92;0.00093892
4100;80;79;0.000967032
4100;93;91;0.000943949
4100;96;95;0.00095504
4100;82;80;0.001002108
4100;101;99;0.000946764
4100;114;112;0.000945942
4100;100;98;0.00097095
4100;117;115;0.000934852
4100;97;95;0.000947817
4100;117;115;0.000938358
4100;100;98;0.00092832
4100;77;75;0.001003621
4100;108;106;0.000931516
4100;112;110;0.000936946
4100;107;105;0.000942176
4100;109;107;0.000933549
4100;101;99;0.00095533
4100;77;75;0.000942677
4100;109;107;0.000990967
4100;98;96;0.00096062
4100;91;89;0.000937718
4100;109;107;0.000971991
4100;87;85;0.000945872
4100;88;86;0.000935393
4100;110;108;0.000978404
4100;92;90;0.000949269
4100;105;103;0.000953046
4100;103;101;0.000937908
4100;118;116;0.00093881
4100;96;94;0.000948417
4100;120;118;0.000934902
4100;85;83;0.000964077
4100;85;83;0.000944941
4100;87;85;0.001022737
4100;74;72;0.000964318
4100;102;100;0.000935924
4100;74;72;0.000937036
4100;79;77;0.000943688
4100;92;90;0.000954719
4100;96;94;0.000924412
4100;93;91;0.00096048
4100;90;88;0.000947676
4100;71;69;0.000935773
4100;61;59;0.00095467
4100;77;75;0.000934992
4100;102;100;0.00102437
4100;96;94;0.000953076
4100;80;78;0.000948287
4100;69;67;0.000948077
4100;94;92;0.000941204
4100;74;72;0.000945893
4100;69;67;0.000941905
4100;88;86;0.000959098
4100;99;97;0.000940683
4100;79;77;0.000931756
4100;98;96;0.000953056
4100;63;61;0.000946725
4100;74;72;0.000956773
4100;77;75;0.000931906
4100;82;80;0.000937677
4100;90;88;0.000940953
4100;86;84;0.000975238
4100;60;58;0.000935523
4100;76;75;0.000996417
4100;85;84;0.000940653
4100;77;76;0.000950141
4100;84;83;0.000950431
4100;100;99;0.000944871
4100;90;89;0.000946023
4100;67;66;0.000994133
4100;80;79;0.000955751
4100;93;92;0.000941153
4100;98;97;0.000953788
4100;97;96;0.000948508
4100;107;106;0.000957965
4100;85;84;0.000942597
4100;66;65;0.000945502
4100;91;90;0.000933048
4100;91;90;0.000945392
4100;80;79;0.000973304
4100;82;81;0.000953397
4100;80;79;0.000938299
4100;80;79;0.000940522
4100;95;94;0.000930293
4100;99;98;0.000956322
4100;87;86;0.000963125
4100;88;87;0.000946655
4100;103;102;0.000938428
4100;96;95;0.001073032
4100;100;99;0.000952775
4100;86;85;0.000966141
4100;97;96;0.000953818
4100;88;87;0.000947866
4100;110;107;0.000994664
4100;105;102;0.000945151
4100;76;75;0.000942437
4100;77;76;0.000939641
4100;88;87;0.000964097
4100;82;81;0.000937517
4100;81;80;0.000932207
4100;85;84;0.000975789
4100;89;86;0.000939761
4100;103;100;0.000926777
4100;117;114;0.001201872
4100;87;86;0.000982412
4100;90;89;0.000947696
4100;98;97;0.00095529
4100;112;109;0.000938198
4100;108;107;0.000940081
4100;99;98;0.000937557
4100;103;100;0.000994213
4100;81;78;0.000962424
4100;97;94;0.000943308
4100;80;79;0.000943307
4100;75;72;0.000935823
4100;108;107;0.000935783
4100;80;79;0.000967814
4100;73;72;0.000943589
4100;101;100;0.000938158
4100;94;93;0.001359007
4100;87;84;0.001188688
4100;110;107;0.000971
4100;103;100;0.00094986
4100;85;84;0.000999894
4100;96;95;0.000945482
4100;106;105;0.000934662
4100;104;103;0.000909976
4100;91;90;0.000941605
4100;74;73;0.000949239
4100;83;82;0.000945201
4100;89;88;0.000932959
4100;113;112;0.001086556
4100;106;105;0.000940473
4100;118;117;0.000939541
4100;107;106;0.000943498
4100;75;74;0.000942476
4100;85;84;0.000971411
4100;94;93;0.000943849
4100;101;100;0.000946384
4100;96;95;0.000953677
4100;97;96;0.000954659
4100;99;98;0.000943949
4100;97;96;0.001001016
4100;102;101;0.000937286
4100;80;79;0.000936015
4100;118;117;0.000972592
4100;82;81;0.000992279
4100;79;78;0.000949039
4100;107;106;0.000933249
4100;82;81;0.000936565
4100;79;78;0.00093888
4100;90;89;0.000938208
4100;97;96;0.000982021
4100;91;89;0.001001948
4100;75;73;0.001005635
4100;83;81;0.000953868
4100;99;98;0.000943518
4100;84;83;0.000937818
4100;91;89;0.000942466
4100;66;64;0.000966231
4100;78;76;0.000937497
4100;75;73;0.000934702
4100;81;79;0.000925004
4100;90;88;0.000938689
4100;93;91;0.000949269
4100;71;69;0.000952625
4100;84;83;0.000935012
4100;77;75;0.000936315
4100;78;77;0.000936395
4100;102;100;0.000951162
4100;74;72;0.000951313
4100;77;75;0.000936996
4100;79;77;0.000968125
4100;79;77;0.000947265
4100;79;77;0.000964788
4100;78;76;0.000958006
4100;70;68;0.000956292
4100;91;89;0.000956723
4100;65;64;0.000964708
4100;72;70;0.000935644
4100;98;96;0.000939711
4100;73;71;0.000919213
4100;75;73;0.000935573
4100;129;128;0.001000355
4100;116;115;0.000942337
4100;94;93;0.000956162
4100;102;101;0.000943989
4100;117;116;0.000928199
4100;104;103;0.000950452
4100;97;96;0.000945983
4100;102;101;0.000996127
4100;102;101;0.000941664
4100;97;96;0.000946784
4100;82;81;0.000940813
4100;97;96;0.000932408
4100;93;92;0.000950782
4100;98;97;0.000969677
4100;133;132;0.000946674
4100;86;85;0.000942026
4100;126;125;0.000938639
4100;128;127;0.000974957
4100;112;111;0.000944811
4100;101;100;0.000940142
4100;96;95;0.000940112
4100;96;95;0.000939501
4100;104;103;0.000963205
4100;97;96;0.000952555
4100;126;125;0.000921948
4100;97;96;0.000929683
4100;87;86;0.000952765
4100;101;100;0.000940803
4100;130;129;0.00093949
4100;103;102;0.000936235
4100;99;98;0.001039327
4100;73;72;0.000957664
4100;77;76;0.000942526
4100;79;78;0.000941595
4100;91;90;0.00093405
4100;78;76;0.000941545
4100;74;73;0.00096072
4100;75;73;0.000947024
4100;80;79;0.000945942
4100;95;94;0.000937698
4100;74;72;0.001013579
4100;79;78;0.000939762
4100;95;94;0.000954789
4100;74;73;0.000939491
4100;118;117;0.000942697
4100;92;91;0.00110491
4100;82;80;0.001003592
4100;75;73;0.0009607
4100;82;81;0.000954469
4100;96;94;0.000950211
4100;79;78;0.000952726
4100;85;83;0.000963235
4100;83;82;0.000948748
4100;87;85;0.000954459
4100;75;74;0.000946564
4100;90;89;0.000942617
4100;110;108;0.000977842
4100;75;73;0.000943238
4100;81;79;0.000967143
4100;79;78;0.000944189
4100;76;73;0.001030381
4100;76;73;0.000929261
4100;92;89;0.000947366
4100;70;67;0.000975628
4100;70;67;0.000935564
4100;82;79;0.000951954
4100;94;91;0.000945692
4100;86;83;0.0009387
4100;88;85;0.000985366
4100;103;100;0.000971921
4100;92;89;0.000950972
4100;91;88;0.000946554
4100;77;74;0.000948758
4100;77;73;0.000942917
4100;96;93;0.000935663
4100;69;66;0.000953588
4100;97;94;0.000945512
4100;59;56;0.000934691
4100;93;90;0.000969297
4100;79;76;0.000971801
4100;82;79;0.000962354
4100;78;75;0.00093376
4100;82;79;0.000924122
4100;65;62;0.00093366
4100;91;88;0.000946103
4100;75;72;0.000968926
4100;103;100;0.000945061
4100;68;64;0.000937878
4100;76;73;0.000934491
4100;71;68;0.000939039
4100;75;74;0.001001657
4100;107;103;0.000990126
4100;92;88;0.000940382
4100;97;93;0.00092354
4100;103;99;0.000942006
4100;105;104;0.000942626
4100;90;86;0.000958065
4100;102;101;0.000943448
4100;107;103;0.000943078
4100;89;85;0.000942777
4100;89;88;0.000945832
4100;99;98;0.000953467
4100;89;85;0.000952445
4100;91;90;0.000939831
4100;83;82;0.000936846
4100;104;100;0.000950792
4100;89;85;0.000963275
4100;86;82;0.0009819
4100;93;89;0.000939471
4100;75;74;0.000936846
4100;82;78;0.000934141
4100;115;114;0.000949429
4100;73;72;0.000925745
4100;89;88;0.000936185
4100;88;84;0.00093903
4100;92;88;0.000935373
4100;97;93;0.000968324
4100;106;102;0.000944389
4100;101;97;0.000951903
4100;100;99;0.000940462
4100;126;124;0.001041221
4100;93;90;0.000950351
4100;126;123;0.000944199
4100;98;96;0.000945642
4100;90;87;0.000940372
4100;118;115;0.000962174
4100;106;104;0.000943338
4100;129;126;0.000937366
4100;140;138;0.001022727
4100;132;129;0.000940994
4100;97;94;0.000940372
